user_id,age,gender,country,device_type,app_version,sessions_per_week,avg_session_duration_min,daily_active_minutes,feature_clicks_per_session,notifications_opened_per_week,in_app_search_count,pages_viewed_per_session,crash_events_last_30_days,support_tickets_raised,days_since_last_login,subscription_type,ads_clicked_last_30_days,content_downloads,social_shares,rating_given,churn_risk_score,engagement_score,account_age_days,marketing_source,cluster,user_segment,recommended_action
140613,53,Male,Canada,Android,1.0,11,14.38,53.69,8,10,5,24,1,2,44,Free,7,2,3,3.0,0.14,82.89,653,Google Ads,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
140614,27,Female,Germany,Android,1.0,9,24.48,46.02,11,6,8,14,0,0,4,Free,5,6,6,4.0,0.41,51.33,122,Referral,0,Socially Active Users,"Referral programs, social rewards, community engagement"
140615,47,Female,India,iOS,1.1,12,11.57,52.17,10,4,1,13,0,1,17,Free,7,4,1,3.0,0.65,77.17,404,Organic,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
140616,53,Male,Australia,Android,1.1,9,12.92,27.23,9,5,4,3,0,0,4,Basic,6,2,4,4.0,0.51,66.53,1180,Email Campaign,0,Socially Active Users,"Referral programs, social rewards, community engagement"
140617,33,Male,USA,iOS,1.2,6,12.66,46.59,15,8,4,8,0,0,32,Free,5,3,3,3.0,0.54,83.77,789,Organic,0,Socially Active Users,"Referral programs, social rewards, community engagement"
140618,47,Female,UK,iOS,1.1,6,2.62,59.76,16,6,7,24,1,1,32,Premium,3,2,2,4.0,0.26,90.48,224,Referral,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
140619,27,Male,India,Android,1.2,4,17.01,50.61,7,2,1,11,2,0,37,Free,5,3,3,3.0,0.66,58.5,144,Referral,0,Socially Active Users,"Referral programs, social rewards, community engagement"
140620,28,Female,India,iOS,1.1,7,9.98,5.0,20,10,6,6,1,0,20,Free,5,2,0,2.0,0.7,68.07,535,Organic,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
140621,51,Female,India,Android,2.1,4,1.28,45.42,12,8,4,4,0,0,2,Basic,4,5,7,1.0,0.51,74.34,429,Referral,0,Socially Active Users,"Referral programs, social rewards, community engagement"
140622,33,Female,India,iOS,2.1,9,25.94,57.29,12,6,1,3,1,0,9,Premium,8,4,2,4.0,0.97,70.77,720,Facebook Ads,1,Long-Session Users,"Premium recommendations, personalized content, upselling"
140623,36,Female,India,Android,1.1,11,12.35,61.9,17,4,1,23,1,0,30,Free,7,1,2,1.0,0.21,79.72,91,Google Ads,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
140624,21,Female,USA,Android,2.0,4,10.07,49.79,13,3,8,21,0,0,24,Free,7,3,4,4.0,0.05,80.91,500,Google Ads,0,Socially Active Users,"Referral programs, social rewards, community engagement"
140625,48,Female,Australia,Android,2.1,2,2.44,31.74,13,8,6,11,1,0,36,Free,6,6,1,4.0,0.57,56.5,1001,Referral,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
140626,52,Male,India,Android,1.0,7,8.06,45.41,8,4,7,15,1,0,8,Free,9,4,3,1.0,0.33,55.0,77,Google Ads,0,Socially Active Users,"Referral programs, social rewards, community engagement"
140627,51,Male,Australia,Android,2.1,6,20.85,48.41,12,8,4,12,2,0,24,Free,3,2,5,3.0,0.67,61.3,155,Organic,0,Socially Active Users,"Referral programs, social rewards, community engagement"
140628,43,Male,India,Android,1.2,6,11.14,59.04,14,5,4,8,1,0,38,Free,4,0,0,4.0,0.04,63.7,71,Organic,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
140629,56,Other,India,iOS,1.2,13,11.51,75.68,22,9,4,22,1,0,26,Free,4,6,3,4.0,0.8,63.43,65,Organic,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
140630,23,Male,India,Android,1.1,9,11.85,42.98,10,9,8,23,1,0,4,Basic,7,3,1,4.0,0.25,63.87,1052,Email Campaign,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
140631,50,Male,India,iOS,2.0,7,30.25,46.5,12,6,1,3,0,0,21,Free,5,4,3,3.0,0.38,80.89,949,Facebook Ads,1,Long-Session Users,"Premium recommendations, personalized content, upselling"
140632,44,Male,UK,iOS,1.1,6,18.86,48.73,10,3,3,14,0,0,32,Free,7,2,5,3.0,0.68,92.48,996,Email Campaign,0,Socially Active Users,"Referral programs, social rewards, community engagement"
140633,29,Other,Australia,Web,1.0,8,28.7,37.91,8,4,8,16,1,0,12,Free,5,2,0,5.0,0.02,100.0,99,Email Campaign,1,Long-Session Users,"Premium recommendations, personalized content, upselling"
140634,25,Male,USA,iOS,1.1,10,27.03,48.19,12,4,3,4,1,0,17,Free,5,1,3,,0.23,58.11,752,Organic,1,Long-Session Users,"Premium recommendations, personalized content, upselling"
140635,26,Male,India,Android,2.0,9,8.28,57.69,11,6,4,3,0,0,2,Basic,9,4,2,5.0,0.14,35.12,640,Facebook Ads,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
140636,18,Male,India,Web,2.0,6,11.36,28.6,9,7,3,20,0,0,6,Premium,5,3,2,4.0,0.97,52.62,764,Google Ads,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
140637,22,Female,UK,Android,1.2,13,17.36,73.22,14,7,2,18,0,0,34,Basic,5,2,3,4.0,0.89,66.22,156,Facebook Ads,0,Socially Active Users,"Referral programs, social rewards, community engagement"
140638,24,Male,India,Android,1.0,7,15.44,41.28,16,8,1,16,0,0,42,Free,4,4,2,5.0,0.67,69.32,1078,Facebook Ads,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
140639,35,Female,UK,Android,2.1,8,13.16,56.37,16,5,6,10,1,0,6,Free,6,2,4,3.0,0.57,37.66,586,Facebook Ads,0,Socially Active Users,"Referral programs, social rewards, community engagement"
140640,57,Female,UK,Android,2.1,12,15.47,49.37,12,8,3,16,1,0,6,Free,8,1,4,,0.74,71.21,987,Organic,0,Socially Active Users,"Referral programs, social rewards, community engagement"
140641,41,Male,India,Android,2.1,4,14.16,35.17,9,6,2,15,0,0,0,Free,2,1,0,4.0,0.75,84.89,1113,Referral,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
140642,43,Female,Australia,iOS,1.1,13,10.57,42.31,13,4,5,9,0,0,2,Free,2,5,2,4.0,0.7,88.99,401,Google Ads,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
140643,27,Male,India,Web,2.0,4,3.05,44.18,14,4,4,23,1,0,0,Free,9,4,1,4.0,0.76,79.58,1154,Referral,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
140644,57,Male,UK,Android,2.0,12,12.7,38.4,13,1,3,14,0,0,42,Basic,3,2,1,3.0,0.95,69.99,962,Referral,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
140645,29,Male,USA,Android,1.1,5,15.45,81.15,11,7,7,16,0,1,5,Free,8,4,1,4.0,0.58,61.82,219,Google Ads,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
140646,39,Female,USA,Android,2.1,10,2.81,59.3,8,6,0,17,1,0,16,Free,8,2,0,5.0,0.64,52.96,913,Organic,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
140647,44,Female,USA,iOS,1.0,9,5.13,65.08,11,7,5,18,0,0,35,Free,6,5,1,1.0,0.59,79.7,519,Organic,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
140648,20,Male,USA,Android,1.1,4,13.83,55.95,10,3,6,17,0,0,11,Free,7,5,1,4.0,0.05,86.18,165,Referral,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
140649,35,Male,Canada,Web,1.0,13,25.31,16.65,15,10,3,17,0,0,16,Free,5,4,4,3.0,0.42,87.52,1013,Organic,0,Socially Active Users,"Referral programs, social rewards, community engagement"
140650,22,Female,India,iOS,1.2,10,10.36,48.4,12,2,4,18,0,0,21,Free,6,3,2,4.0,0.3,70.45,1000,Google Ads,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
140651,31,Female,Canada,Web,1.1,5,30.65,68.64,19,4,6,14,1,0,28,Basic,3,4,1,4.0,0.72,78.78,510,Email Campaign,1,Long-Session Users,"Premium recommendations, personalized content, upselling"
140652,42,Female,India,Android,1.2,7,20.28,37.47,7,5,5,18,0,0,42,Free,5,1,1,1.0,0.19,69.3,201,Google Ads,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
140653,48,Female,USA,Android,2.0,8,25.03,29.8,13,5,2,23,0,0,40,Basic,8,1,2,4.0,0.72,76.28,758,Organic,1,Long-Session Users,"Premium recommendations, personalized content, upselling"
140654,38,Female,USA,Android,2.1,10,38.11,56.48,10,5,4,7,0,0,9,Free,2,3,2,3.0,0.21,52.62,387,Referral,1,Long-Session Users,"Premium recommendations, personalized content, upselling"
140655,55,Male,UK,Android,1.0,15,13.92,76.91,19,2,2,19,0,0,6,Free,7,5,2,4.0,0.36,80.74,1182,Organic,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
140656,37,Other,India,Android,1.1,9,6.65,50.7,12,6,4,12,0,0,2,Basic,9,1,2,4.0,0.04,62.46,172,Organic,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
140657,31,Female,UK,Web,1.1,8,5.72,43.55,12,2,4,18,0,0,32,Free,8,1,1,4.0,0.21,55.75,768,Facebook Ads,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
140658,37,Female,Australia,Android,1.1,8,5.07,21.08,22,2,4,3,0,1,16,Basic,8,2,1,4.0,0.98,64.19,273,Google Ads,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
140659,54,Male,India,Android,1.2,8,17.68,31.86,6,5,2,5,0,1,40,Free,11,1,5,5.0,0.65,91.12,503,Facebook Ads,0,Socially Active Users,"Referral programs, social rewards, community engagement"
140660,47,Other,India,Android,1.2,9,8.31,63.07,12,6,6,6,1,0,12,Premium,11,5,3,3.0,0.54,46.24,500,Google Ads,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
140661,58,Male,India,Android,2.1,10,16.9,19.62,4,7,2,23,0,0,38,Free,6,3,5,5.0,0.28,59.14,179,Email Campaign,0,Socially Active Users,"Referral programs, social rewards, community engagement"
140662,37,Female,India,iOS,2.0,4,31.01,45.01,17,3,8,13,0,1,31,Free,4,6,4,4.0,0.78,49.83,573,Email Campaign,1,Long-Session Users,"Premium recommendations, personalized content, upselling"
140663,24,Male,USA,Android,1.1,11,6.6,61.91,10,6,6,6,1,0,41,Premium,5,1,3,,0.18,67.84,1047,Organic,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
140664,22,Female,Singapore,Android,2.1,7,2.59,33.84,10,4,2,7,0,0,4,Free,4,3,0,4.0,0.1,76.85,189,Email Campaign,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
140665,48,Female,India,Android,1.2,3,11.73,22.67,13,3,4,5,1,0,5,Free,11,5,2,,0.77,74.17,184,Google Ads,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
140666,46,Female,India,Android,1.2,8,25.71,37.08,10,5,2,18,0,1,19,Basic,4,2,1,1.0,0.81,85.42,108,Facebook Ads,1,Long-Session Users,"Premium recommendations, personalized content, upselling"
140667,32,Female,Singapore,Android,2.0,8,12.51,28.05,21,3,4,8,0,0,9,Free,6,2,3,3.0,0.32,60.78,409,Google Ads,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
140668,42,Female,India,Android,1.2,7,40.32,36.37,14,4,5,5,0,0,39,Free,3,4,2,2.0,0.78,82.98,614,Referral,1,Long-Session Users,"Premium recommendations, personalized content, upselling"
140669,30,Male,India,Android,1.2,11,2.62,56.98,14,6,3,4,1,0,33,Basic,4,2,1,5.0,0.88,78.97,297,Google Ads,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
140670,41,Male,Singapore,iOS,1.1,8,10.17,76.45,10,4,3,23,1,0,33,Basic,6,6,5,2.0,0.19,65.35,396,Google Ads,0,Socially Active Users,"Referral programs, social rewards, community engagement"
140671,32,Female,Canada,iOS,2.1,5,5.12,58.06,10,1,2,4,0,0,32,Basic,3,2,2,4.0,0.17,65.07,557,Organic,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
140672,41,Female,India,iOS,1.0,5,8.38,49.11,11,1,3,22,1,0,42,Basic,11,2,2,3.0,0.48,77.74,869,Google Ads,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
140673,43,Female,India,Android,1.2,8,18.86,36.84,11,6,1,11,0,0,3,Free,6,2,1,4.0,0.3,58.27,1165,Organic,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
140674,36,Female,USA,iOS,2.1,5,9.12,22.93,6,5,7,9,0,0,37,Free,6,3,3,5.0,0.41,51.41,889,Referral,0,Socially Active Users,"Referral programs, social rewards, community engagement"
140675,41,Male,India,Android,2.0,10,7.36,26.31,8,3,0,24,1,1,24,Free,7,5,4,4.0,0.44,63.35,759,Organic,0,Socially Active Users,"Referral programs, social rewards, community engagement"
140676,36,Male,Canada,iOS,1.1,9,2.39,6.29,14,5,6,20,0,0,9,Free,6,3,1,5.0,0.95,80.4,803,Email Campaign,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
140677,59,Male,India,iOS,1.2,10,11.29,17.44,8,6,1,10,1,0,23,Free,5,5,1,1.0,0.53,91.91,916,Facebook Ads,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
140678,34,Male,Singapore,iOS,2.1,8,13.36,70.08,16,3,3,21,0,0,18,Premium,5,6,2,5.0,0.54,69.62,654,Email Campaign,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
140679,22,Male,India,iOS,1.0,11,10.52,28.07,6,5,1,5,0,0,36,Basic,5,5,3,2.0,0.71,55.59,1076,Google Ads,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
140680,21,Male,Australia,Android,1.2,9,17.43,28.71,7,3,1,5,2,0,40,Free,2,0,4,5.0,0.32,54.37,24,Google Ads,0,Socially Active Users,"Referral programs, social rewards, community engagement"
140681,39,Male,India,iOS,2.1,6,13.3,42.22,13,4,9,14,0,0,27,Free,4,1,1,2.0,0.44,53.26,1073,Google Ads,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
140682,27,Female,UK,Android,1.0,6,7.82,43.77,13,8,1,15,1,1,21,Free,6,1,1,4.0,0.47,58.27,895,Organic,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
140683,38,Male,Singapore,Android,1.1,5,7.03,33.21,11,4,5,13,0,0,31,Free,2,4,0,,0.52,68.64,508,Facebook Ads,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
140684,42,Female,Canada,Web,1.1,5,5.2,5.0,12,2,4,4,1,0,31,Premium,7,4,4,5.0,0.32,60.53,449,Referral,0,Socially Active Users,"Referral programs, social rewards, community engagement"
140685,23,Other,USA,Android,1.0,8,12.99,44.45,14,6,3,6,0,0,17,Free,7,2,1,1.0,0.57,60.4,701,Organic,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
140686,47,Other,India,Web,2.0,5,36.41,31.29,14,7,5,20,0,0,8,Premium,7,2,3,3.0,0.54,100.0,310,Facebook Ads,1,Long-Session Users,"Premium recommendations, personalized content, upselling"
140687,46,Male,USA,Android,1.0,7,8.49,25.68,16,4,2,8,0,1,26,Premium,2,1,1,4.0,0.99,52.36,1181,Google Ads,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
140688,28,Male,USA,Android,1.2,6,22.7,46.45,12,4,0,24,0,0,44,Free,8,3,1,3.0,0.04,95.6,593,Email Campaign,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
140689,28,Female,UK,Android,1.2,5,7.59,51.66,22,6,4,12,0,0,20,Basic,4,1,1,4.0,0.27,79.05,531,Google Ads,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
140690,44,Female,Canada,Web,2.0,7,17.63,5.0,20,7,6,7,1,0,14,Free,2,1,2,3.0,0.71,83.69,217,Referral,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
140691,36,Male,Australia,Android,2.0,6,8.1,42.01,13,5,2,16,0,0,11,Free,5,1,3,3.0,0.2,54.15,928,Email Campaign,0,Socially Active Users,"Referral programs, social rewards, community engagement"
140692,39,Female,UK,iOS,1.0,11,10.82,55.55,11,11,3,19,1,0,37,Free,7,1,3,4.0,0.55,71.94,846,Organic,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
140693,45,Male,India,Web,1.2,13,14.93,5.0,16,9,3,14,0,0,2,Free,11,6,2,3.0,0.81,68.31,618,Google Ads,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
140694,21,Female,Germany,Android,1.0,10,18.01,41.25,18,5,6,6,0,0,8,Basic,1,3,2,4.0,0.57,54.92,982,Google Ads,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
140695,54,Female,UK,Android,2.0,8,5.85,18.89,12,6,2,22,0,0,17,Free,8,2,3,4.0,0.28,80.91,447,Email Campaign,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
140696,36,Male,India,Web,2.1,6,15.67,62.41,13,4,2,18,0,0,5,Free,10,3,1,3.0,0.38,57.17,576,Organic,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
140697,34,Female,India,Android,1.0,10,9.22,45.66,11,4,5,7,0,0,29,Premium,6,3,3,3.0,1.0,57.19,234,Organic,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
140698,57,Male,India,Android,1.2,12,38.72,49.55,10,4,4,10,0,0,36,Free,6,3,3,4.0,0.58,62.83,1179,Email Campaign,1,Long-Session Users,"Premium recommendations, personalized content, upselling"
140699,53,Other,Canada,Android,2.1,7,8.82,83.21,11,5,3,7,0,1,11,Free,2,3,2,5.0,0.84,81.24,667,Facebook Ads,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
140700,40,Female,Singapore,Android,2.1,7,8.3,51.06,14,5,2,12,0,0,12,Free,10,3,3,5.0,0.2,79.29,596,Google Ads,0,Socially Active Users,"Referral programs, social rewards, community engagement"
140701,45,Male,UK,iOS,2.1,6,19.66,42.24,14,8,2,21,0,0,14,Free,6,2,3,4.0,0.05,61.19,1020,Referral,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
140702,28,Male,India,Android,1.1,6,12.13,42.01,13,6,5,7,1,0,9,Free,2,1,1,3.0,0.23,75.44,998,Organic,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
140703,31,Female,UK,Android,1.2,7,1.52,53.83,16,6,4,9,0,1,22,Free,5,0,3,,0.76,69.69,284,Organic,0,Socially Active Users,"Referral programs, social rewards, community engagement"
140704,30,Male,India,Android,1.0,8,15.64,64.79,13,7,3,21,0,1,30,Free,6,5,0,3.0,0.05,81.77,234,Google Ads,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
140705,41,Other,USA,Android,2.1,3,8.34,17.89,13,5,6,6,2,0,39,Free,8,0,1,3.0,0.89,52.42,980,Organic,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
140706,33,Female,India,iOS,2.0,10,9.09,58.57,11,3,6,13,1,0,43,Free,7,3,2,3.0,0.09,50.94,1095,Referral,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
140707,45,Male,UK,Android,1.0,8,17.82,76.17,14,8,6,16,1,0,1,Free,9,3,1,1.0,0.82,67.45,378,Referral,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
140708,47,Male,UK,Android,2.0,7,13.3,73.59,9,7,1,6,0,0,23,Free,7,2,1,3.0,0.79,69.62,216,Organic,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
140709,58,Male,Germany,Android,2.1,11,5.1,43.96,7,8,3,23,0,0,2,Premium,2,0,2,,0.1,71.09,172,Referral,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
140710,56,Female,India,Android,2.0,11,20.22,32.29,9,3,4,10,1,0,28,Basic,3,7,1,4.0,0.33,62.03,1068,Facebook Ads,1,Long-Session Users,"Premium recommendations, personalized content, upselling"
140711,59,Male,Germany,Android,1.1,10,8.4,38.22,12,3,1,5,0,0,1,Free,4,1,2,3.0,0.92,72.98,754,Organic,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
140712,44,Female,Canada,Android,2.0,6,9.83,61.04,8,5,0,24,0,0,19,Free,6,5,1,4.0,0.15,81.83,753,Organic,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
140713,34,Female,India,Android,2.0,8,6.63,17.15,10,5,4,9,0,1,21,Basic,4,4,0,2.0,0.96,79.81,904,Google Ads,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
140714,43,Female,India,iOS,2.0,13,5.28,38.89,14,7,1,16,0,0,6,Premium,6,2,1,,0.09,54.87,751,Referral,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
140715,24,Female,Australia,Android,1.2,5,12.55,5.41,15,4,6,3,1,1,24,Basic,4,1,1,5.0,0.67,83.54,981,Referral,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
140716,52,Male,India,iOS,2.1,8,10.27,21.82,11,4,7,21,1,0,34,Basic,12,4,0,4.0,0.93,74.35,641,Google Ads,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
140717,32,Male,India,Android,1.2,6,16.02,23.62,12,4,3,24,0,0,21,Premium,10,1,3,2.0,0.62,70.37,166,Referral,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
140718,33,Female,Canada,iOS,2.1,8,15.23,29.37,8,4,4,16,0,0,1,Free,7,1,1,4.0,0.5,69.85,1048,Organic,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
140719,38,Male,USA,Android,1.1,12,7.77,27.02,21,4,5,19,1,0,42,Basic,6,5,2,2.0,0.61,66.83,433,Email Campaign,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
140720,34,Male,UK,Android,2.1,7,19.01,48.6,7,5,7,10,0,0,35,Basic,6,3,3,4.0,0.79,45.92,519,Google Ads,0,Socially Active Users,"Referral programs, social rewards, community engagement"
140721,43,Male,UK,Android,2.0,6,12.78,25.15,8,4,3,12,1,1,22,Free,3,4,2,4.0,0.49,55.41,1115,Referral,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
140722,52,Female,India,Android,1.0,8,15.07,24.49,17,9,4,4,0,0,10,Premium,3,4,5,4.0,0.84,62.27,1182,Google Ads,0,Socially Active Users,"Referral programs, social rewards, community engagement"
140723,37,Female,Singapore,Android,2.0,12,9.77,27.46,25,3,6,20,0,0,35,Basic,6,4,4,3.0,0.38,70.12,663,Referral,0,Socially Active Users,"Referral programs, social rewards, community engagement"
140724,37,Female,Australia,Android,2.1,9,3.31,24.02,16,5,2,10,1,0,4,Basic,4,3,0,3.0,0.66,68.07,1106,Organic,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
140725,40,Male,India,Android,2.1,8,11.03,83.63,9,3,10,21,0,1,8,Free,4,2,3,,0.1,81.69,829,Organic,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
140726,22,Female,UK,Android,2.0,8,11.31,74.52,11,5,4,15,1,1,4,Basic,4,2,0,4.0,0.49,69.93,865,Organic,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
140727,26,Female,India,Android,1.0,7,10.81,57.67,6,7,2,22,0,0,23,Free,9,2,2,4.0,0.33,77.96,233,Facebook Ads,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
140728,40,Male,India,iOS,2.1,9,13.03,82.16,9,5,3,14,0,2,27,Free,6,0,3,1.0,0.53,80.63,575,Google Ads,0,Socially Active Users,"Referral programs, social rewards, community engagement"
140729,35,Male,India,iOS,1.0,10,3.42,50.99,8,7,6,16,0,0,1,Free,5,3,2,4.0,0.38,56.12,105,Email Campaign,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
140730,46,Male,USA,Web,1.0,4,23.85,32.26,18,6,2,14,1,0,0,Basic,10,4,1,4.0,0.15,66.45,500,Organic,1,Long-Session Users,"Premium recommendations, personalized content, upselling"
140731,28,Male,USA,Web,2.0,10,7.1,61.06,6,3,5,11,0,0,9,Free,5,4,2,4.0,0.61,68.43,475,Organic,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
140732,25,Female,India,Android,1.2,10,18.95,78.38,14,4,4,5,0,0,13,Premium,3,3,0,5.0,0.19,25.32,188,Referral,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
140733,44,Female,USA,iOS,1.0,7,3.85,39.23,11,5,2,19,1,0,16,Basic,5,5,3,3.0,0.46,55.71,345,Referral,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
140734,19,Male,USA,Android,1.2,7,3.64,14.47,16,7,6,21,0,0,42,Premium,5,0,4,3.0,0.57,44.86,358,Organic,0,Socially Active Users,"Referral programs, social rewards, community engagement"
140735,40,Male,UK,iOS,1.1,2,23.36,96.73,11,1,5,19,0,0,31,Free,11,3,2,3.0,0.03,73.12,34,Organic,1,Long-Session Users,"Premium recommendations, personalized content, upselling"
140736,38,Female,Australia,Android,2.0,8,17.3,41.31,16,3,7,5,0,0,9,Free,7,3,1,4.0,0.24,74.13,665,Google Ads,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
140737,27,Male,USA,iOS,1.1,8,10.73,19.89,11,7,4,20,0,0,10,Free,5,1,4,2.0,0.22,58.76,1089,Google Ads,0,Socially Active Users,"Referral programs, social rewards, community engagement"
140738,55,Male,Singapore,Web,1.2,4,11.67,60.15,10,7,3,8,0,0,36,Basic,7,5,4,,0.59,26.62,576,Organic,0,Socially Active Users,"Referral programs, social rewards, community engagement"
140739,21,Female,Germany,Android,2.1,2,4.38,47.65,12,10,4,19,1,0,31,Premium,7,3,2,4.0,0.14,85.47,351,Facebook Ads,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
140740,38,Male,Singapore,Android,1.0,4,7.16,16.45,9,10,4,19,2,0,26,Free,5,0,2,3.0,0.97,44.44,614,Facebook Ads,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
140741,54,Male,Singapore,iOS,1.1,10,3.76,75.46,10,4,1,22,1,0,23,Premium,1,2,2,4.0,0.59,75.2,979,Organic,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
140742,29,Male,USA,Android,2.0,8,15.43,52.31,13,8,10,23,0,0,14,Premium,5,2,3,4.0,0.58,31.06,236,Google Ads,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
140743,31,Male,USA,iOS,2.0,11,12.51,17.79,13,7,5,8,1,0,25,Free,10,2,1,2.0,0.11,59.96,852,Referral,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
140744,37,Female,India,Web,1.1,12,8.89,47.16,9,3,6,20,0,0,41,Free,7,4,0,4.0,0.93,56.83,583,Email Campaign,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
