user_id,age,gender,country,device_type,app_version,sessions_per_week,avg_session_duration_min,daily_active_minutes,feature_clicks_per_session,notifications_opened_per_week,in_app_search_count,pages_viewed_per_session,crash_events_last_30_days,support_tickets_raised,days_since_last_login,subscription_type,ads_clicked_last_30_days,content_downloads,social_shares,rating_given,churn_risk_score,engagement_score,account_age_days,marketing_source
136892,30,Female,UK,Android,1.2,5,12.29,35.76,19,4,1,20,0,0,40,Premium,7,2,0,3,0.79,45.16,1053,Organic
136893,21,Female,India,Android,1.1,3,30.02,99.72,8,5,2,17,0,0,31,Free,5,3,1,4,0.36,78.65,669,Organic
136894,44,Female,India,iOS,1,9,34.76,40.08,13,3,0,4,1,0,39,Free,7,3,2,,0.05,66.56,1068,Google Ads
136895,55,Female,Canada,iOS,2.1,6,12.2,38,5,5,3,13,0,0,7,Free,7,4,3,5,0.17,65.2,743,Email Campaign
136896,56,Female,Singapore,Android,1.1,8,10.88,65.95,13,14,3,3,0,0,24,Basic,10,3,1,5,0.61,51.7,593,Google Ads
136897,25,Female,USA,Web,1,10,19.13,35.86,13,4,5,3,0,0,39,Premium,8,3,3,2,0.87,57.81,488,Organic
136898,43,Female,India,Android,1.1,8,26.49,61.39,16,4,3,12,0,1,38,Basic,6,2,4,5,0.94,81.31,1043,Facebook Ads
136899,51,Female,Germany,Android,2,9,12.63,34.86,6,9,6,24,0,0,10,Free,4,3,3,,0.84,80.84,1118,Facebook Ads
136900,26,Male,India,Android,2.1,5,3.27,18.16,13,11,2,13,0,0,40,Free,7,4,1,5,0.49,53.87,1025,Email Campaign
136901,27,Male,UK,iOS,1.1,8,7.44,80.88,9,4,3,14,0,0,17,Basic,8,5,2,5,0.7,85.73,157,Facebook Ads
136902,18,Male,India,Android,2,4,21.8,57.67,6,4,5,14,0,0,34,Free,8,1,1,4,0.51,62.67,305,Google Ads
136903,25,Female,Singapore,Android,2.1,11,13.88,30.74,15,2,4,3,0,0,0,Free,6,5,2,3,0.39,58.33,914,Email Campaign
136904,27,Male,India,Android,1,7,4.95,33.93,9,6,5,16,1,1,31,Free,4,0,1,2,0.76,59.21,8,Referral
136905,42,Male,USA,iOS,1.1,11,6.96,69.15,11,5,3,16,1,0,10,Basic,6,5,1,,0.23,57.47,808,Referral
136906,48,Male,Australia,iOS,2,15,18.24,50.84,10,8,1,21,1,1,37,Free,7,1,1,3,0.47,60.77,169,Facebook Ads
136907,56,Male,India,Android,1,8,15.13,56.65,12,2,7,8,0,0,26,Free,4,2,3,3,0.8,60.44,631,Referral
136908,20,Female,India,Android,1.1,9,13.98,12.28,11,3,1,24,0,1,1,Free,9,3,4,3,0.94,52.08,84,Referral
136909,56,Male,USA,iOS,2,13,8.89,84.61,18,6,5,19,1,0,25,Free,7,4,1,2,0.42,89.45,804,Referral
136910,55,Male,USA,Android,1.1,12,14.09,67.63,17,6,3,23,0,0,10,Basic,9,0,4,5,0.45,54.66,67,Referral
136911,52,Male,India,Android,1.2,11,4.16,55.85,12,5,6,8,0,1,30,Free,12,1,3,,0.93,84.94,454,Google Ads
136912,25,Female,India,Android,2,8,12.56,57.76,11,8,3,24,2,0,2,Free,4,2,0,3,0.16,69.71,554,Facebook Ads
136913,18,Male,India,Android,1,11,7.64,29.14,12,3,2,17,0,0,14,Free,6,2,1,3,0.4,53.59,277,Google Ads
136914,22,Male,Singapore,iOS,1.2,12,21.07,18.11,9,6,0,9,0,1,15,Basic,2,0,3,4,0.74,88.51,279,Facebook Ads
136915,44,Female,India,iOS,1.1,6,7.85,50.03,12,5,4,6,1,0,22,Basic,4,2,0,,0.11,99.14,133,Referral
136916,43,Male,India,iOS,2.1,5,28.39,54.06,16,4,1,22,0,0,36,Free,6,0,0,1,0.71,52.87,671,Organic
136917,43,Other,India,iOS,2,13,18.22,71.9,15,7,6,17,0,0,36,Free,4,2,5,2,0.97,84.6,274,Organic
136918,28,Male,USA,iOS,2,8,8.91,60.2,10,2,6,7,0,0,33,Free,1,3,2,4,0.97,53.17,795,Organic
136919,51,Female,UK,Android,1.2,13,9.55,48.91,12,5,3,16,0,0,11,Premium,9,3,1,5,0.19,27.1,559,Facebook Ads
136920,58,Male,India,Web,2.1,7,7.14,74,12,7,2,19,1,0,22,Free,3,5,2,4,0.04,78.6,790,Google Ads
136921,19,Male,India,Web,1,9,16.06,46.63,10,6,5,5,2,0,42,Free,6,2,2,,0.93,70.57,279,Facebook Ads
136922,38,Male,India,iOS,1.2,9,15.9,19.98,11,4,2,9,1,2,25,Free,9,3,2,3,0.98,24.55,182,Organic
136923,43,Other,India,Web,2,6,19.19,47.69,12,4,3,9,2,1,22,Premium,5,4,2,3,0.92,71.01,583,Google Ads
136924,29,Female,India,iOS,1.2,8,28.17,62.07,9,5,4,6,0,1,28,Free,4,5,6,4,0.53,52.81,374,Facebook Ads
136925,26,Female,India,iOS,2.1,10,2.13,72.26,11,6,6,23,0,0,28,Free,10,8,1,3,0.85,48.71,799,Email Campaign
136926,58,Male,UK,iOS,2,4,2.93,72.14,13,5,1,21,1,0,5,Free,3,2,2,5,0.3,58.51,607,Referral
136927,40,Female,USA,Android,2,5,17.27,5,17,7,3,17,1,0,42,Free,3,5,4,,0.36,54.07,553,Referral
136928,59,Male,India,iOS,1.1,5,7.44,31.36,17,6,6,10,0,0,36,Free,2,1,1,5,0.07,78.84,781,Organic
136929,22,Male,India,iOS,2,7,20.45,49.21,9,5,6,9,1,0,41,Premium,10,1,2,,0.06,67.97,1048,Organic
136930,26,Male,India,Android,2,10,16.26,11.87,11,4,3,18,0,0,36,Premium,7,7,3,,0.75,58.88,307,Email Campaign
136931,27,Female,India,Android,1.2,9,13.36,62.2,10,2,3,10,0,1,14,Free,5,2,2,4,0.33,62.33,31,Organic
136932,27,Female,UK,Web,2.1,7,15.92,32.53,17,8,7,3,0,1,25,Free,4,6,0,3,0.5,65.3,576,Google Ads
136933,31,Male,Australia,Android,2.1,3,23.08,89.95,12,6,1,23,1,0,34,Basic,5,2,2,4,0.59,58.37,954,Organic
136934,53,Male,India,iOS,2.1,6,5.18,53.77,12,7,5,15,0,0,19,Free,6,3,3,5,0.39,97.62,468,Google Ads
136935,27,Male,India,Android,2.1,5,5.5,64.2,7,7,2,18,0,0,37,Free,8,3,0,2,0.32,69.42,706,Google Ads
136936,54,Male,India,Web,2.1,10,31.78,42.07,5,6,2,6,1,0,40,Free,5,3,2,,0.64,67.61,562,Organic
136937,58,Male,Australia,Android,1.2,10,9.4,77.16,12,9,6,17,1,0,44,Basic,4,3,1,5,0.24,45.38,584,Organic
136938,55,Male,India,iOS,1,13,7.94,62.94,9,2,11,16,1,0,18,Basic,3,1,2,4,0.92,94.98,475,Google Ads
136939,39,Female,India,Android,2,5,8.87,25.44,16,3,3,16,0,0,12,Free,5,2,3,,0.82,40.38,694,Organic
136940,40,Female,India,iOS,1,5,13.91,63.48,8,6,7,4,1,2,5,Basic,7,6,6,3,0.68,87.09,447,Email Campaign
136941,33,Male,UK,Android,1.1,11,5.6,49.43,10,3,6,6,0,0,41,Free,5,3,4,1,0.82,57.06,206,Referral
136942,28,Female,India,Android,1.1,8,10.51,65.5,14,10,6,21,0,0,5,Free,8,3,1,1,0.94,93.18,1162,Referral
136943,52,Female,Germany,iOS,1,5,18.62,23.06,6,6,11,13,0,1,43,Premium,2,0,1,5,0.62,68.92,437,Email Campaign
136944,37,Female,UK,iOS,2.1,8,4.62,94.08,19,5,2,6,1,1,15,Free,5,1,2,3,0.65,57.27,110,Facebook Ads
136945,54,Male,India,Android,1.1,8,10.16,31.42,13,5,3,19,0,1,11,Free,4,3,5,,0.04,90.44,1106,Google Ads
136946,58,Female,India,iOS,1.2,10,1.24,76.22,15,7,3,15,1,0,16,Free,7,7,2,3,0.24,70.28,361,Google Ads
136947,22,Male,India,Android,1.1,4,8.8,53.28,7,7,5,21,0,0,35,Free,8,5,5,1,0.73,46.76,109,Google Ads
136948,53,Male,India,Web,1.1,6,15.7,54.17,10,3,6,20,0,0,7,Premium,8,2,2,4,0.98,49.74,883,Organic
136949,30,Female,India,Web,2.1,12,15.91,34.23,11,6,3,3,0,0,30,Free,10,5,0,3,0.18,69.63,1077,Organic
136950,34,Female,India,Android,1.1,8,8.59,38.08,15,4,2,23,1,1,24,Premium,8,3,3,,0.74,79.66,82,Facebook Ads
136951,43,Male,India,iOS,1.2,8,14.92,38.84,16,1,5,5,1,0,33,Premium,8,4,1,4,0.57,78.82,784,Referral
136952,37,Female,UK,Android,2.1,8,19.73,24.89,9,2,3,4,0,2,1,Basic,9,4,0,4,0.98,54.21,106,Referral
136953,56,Male,UK,Android,1.1,6,47.19,31.59,11,6,3,9,0,0,43,Basic,3,3,3,1,0.34,73.25,313,Email Campaign
136954,50,Male,Germany,Android,1.1,5,13.83,80.35,11,6,3,11,2,0,22,Free,11,2,2,4,0.21,50.38,131,Email Campaign
136955,47,Male,USA,iOS,2,5,3.1,40.23,13,5,6,22,0,0,6,Free,7,7,2,4,0.87,52.47,144,Facebook Ads
136956,33,Female,India,Android,1.2,5,6.47,64.02,20,5,5,18,1,0,14,Premium,5,3,3,5,0.64,65.61,605,Organic
136957,24,Other,UK,Web,1.1,3,20.87,68.31,7,5,5,6,0,1,31,Free,2,5,1,4,0.09,74.87,102,Google Ads
136958,47,Female,India,Android,1,11,31.64,79.3,8,4,5,4,0,0,12,Free,3,3,1,4,0.17,75.44,372,Organic
136959,19,Male,Australia,Android,1.1,6,11.82,34.29,14,5,3,22,1,1,30,Free,9,0,2,4,0.77,79.52,646,Referral
136960,29,Other,USA,Android,1.1,3,6.63,41.42,5,7,4,22,0,0,21,Free,3,2,2,5,0.66,59.41,883,Facebook Ads
136961,57,Male,USA,iOS,1,5,17.09,43.55,13,2,1,8,1,0,37,Free,4,2,1,3,0.45,58.85,1084,Organic
136962,18,Male,India,iOS,2,14,13.34,95.6,10,10,3,17,1,0,2,Free,7,4,3,5,0.04,60.56,159,Referral
136963,20,Female,India,Android,1.1,5,7.93,63.45,10,1,6,13,0,0,28,Free,5,2,1,5,0.9,69.75,1120,Google Ads
136964,25,Female,India,iOS,2,10,11.39,47.67,12,11,1,16,0,0,8,Premium,5,4,0,4,0.97,33.06,560,Google Ads
136965,43,Male,Canada,iOS,1.1,10,8.27,32.78,11,4,3,23,1,0,13,Free,6,3,2,3,0.77,57.77,798,Google Ads
136966,57,Male,India,Android,2,8,5.68,79.82,12,2,2,6,0,0,18,Free,5,2,2,4,0.69,70.86,918,Google Ads
136967,28,Male,Canada,Android,1.2,11,12.67,42.16,13,3,5,13,0,0,0,Basic,4,4,2,4,0.55,86.27,75,Organic
136968,38,Female,India,iOS,1,7,5.96,33.38,15,3,7,18,1,0,34,Free,10,3,1,1,0.31,68.41,949,Email Campaign
136969,22,Female,India,Android,2.1,6,12.91,41.75,13,5,3,23,0,0,44,Free,5,3,3,5,0.28,55.73,454,Google Ads
136970,57,Male,India,Android,2,7,13.72,56.71,17,8,3,17,0,0,7,Free,4,1,1,,0.32,100,502,Google Ads
136971,43,Other,Canada,Android,1,8,21.26,51.07,5,4,5,17,0,1,20,Free,7,4,2,2,0.9,41.31,567,Referral
136972,38,Female,USA,iOS,1,11,12.7,65.14,8,5,6,9,2,0,38,Free,8,0,1,4,0.93,71.98,463,Email Campaign
136973,26,Male,Australia,iOS,1,10,7.4,51.54,13,4,4,11,0,0,9,Premium,4,1,1,,0.11,54.3,307,Referral
136974,34,Male,USA,Android,1,10,12.29,61.19,11,6,3,24,1,0,39,Premium,3,3,0,4,0.03,56.22,788,Organic
136975,54,Male,USA,iOS,2,3,2.25,32.05,13,3,0,15,0,0,21,Free,5,3,4,3,0.28,73.38,464,Organic
136976,19,Female,India,iOS,1.2,8,4.3,41.1,14,1,8,9,2,0,12,Basic,7,2,2,,0.53,52.78,580,Facebook Ads
136977,57,Male,UK,Android,1.2,10,1.77,57.52,7,2,3,6,0,0,0,Free,3,4,2,4,0.98,52.52,1000,Organic
136978,45,Male,India,Android,2,5,26.17,53.83,11,7,3,17,3,1,38,Free,5,6,3,3,0.85,87.86,390,Organic
136979,44,Male,USA,iOS,1,5,30.87,61.76,11,5,2,22,0,0,14,Free,12,6,2,5,0.97,59.15,817,Organic
136980,57,Female,India,iOS,2,7,4.71,71.66,10,5,7,5,1,0,30,Free,7,2,3,3,0,76.99,1057,Google Ads
136981,18,Female,India,iOS,1.2,10,15.63,6.43,17,9,5,23,1,0,39,Premium,8,1,2,,0.43,59.64,496,Referral
136982,28,Female,India,Android,2,7,11.14,49.45,16,4,5,7,0,0,12,Basic,5,5,2,3,0.55,61.57,496,Referral
136983,56,Female,USA,Android,2,14,8.46,54.82,14,1,3,10,1,0,17,Free,5,5,5,,0.38,81.02,802,Google Ads
136984,35,Female,India,iOS,2,5,15.27,70.89,10,3,8,13,0,0,20,Basic,6,3,2,5,0.76,71.15,855,Facebook Ads
136985,44,Female,India,Web,2,8,12.37,34.29,11,7,5,17,0,0,28,Free,5,0,1,4,0.81,74.11,66,Organic
136986,27,Female,USA,Android,1.1,7,0.62,32.8,15,6,1,7,0,0,12,Free,4,4,1,,0.33,52.78,1058,Google Ads
136987,53,Female,USA,iOS,2,16,14.79,79.36,5,2,6,5,1,0,22,Free,5,3,2,3,0.14,66.38,271,Organic
136988,38,Female,India,iOS,1.1,6,7.34,30.99,13,4,5,9,1,0,35,Free,5,1,1,4,0.1,74.57,738,Google Ads
136989,45,Other,India,Android,2,10,12.64,27.03,12,6,5,15,0,0,34,Basic,6,2,1,4,0.14,50.02,526,Referral
136990,18,Male,India,Android,1,10,5.47,37.26,9,3,4,16,0,0,35,Premium,5,3,4,4,0.37,75.22,798,Organic
136991,31,Other,India,Android,2,9,30.39,22.05,8,4,1,10,0,0,19,Basic,5,3,2,4,0.8,48.99,316,Referral
136992,37,Male,USA,iOS,1,10,15.99,46.77,11,3,4,10,0,1,31,Basic,5,5,3,3,0.93,55.7,1142,Organic
136993,26,Female,India,iOS,2,9,18.38,25.95,21,8,4,13,0,0,19,Free,5,1,0,5,0.93,59.07,66,Email Campaign
136994,44,Female,USA,iOS,1.2,11,4.98,58.77,7,5,8,8,0,0,30,Free,7,3,1,3,0.3,60.91,595,Organic
136995,21,Female,India,Android,1.1,12,12.13,26.63,9,2,3,10,0,0,15,Basic,4,5,2,5,0.07,61.35,703,Organic
136996,54,Male,USA,Android,1.1,5,10.49,46.81,9,6,1,7,0,0,19,Basic,3,2,0,3,0.49,72.86,880,Email Campaign
136997,35,Male,Australia,iOS,1.1,5,10.89,18.49,8,4,1,23,0,0,10,Basic,4,5,6,4,0.29,48.26,115,Referral
136998,48,Male,USA,Android,1,10,10.32,36.36,13,5,4,19,0,0,41,Basic,7,8,2,3,0.64,49.64,197,Referral
136999,56,Male,USA,iOS,1.1,9,6.23,39.92,9,1,3,22,0,1,21,Premium,6,2,3,2,0.84,78.31,321,Referral
137000,27,Male,UK,Android,1.2,8,8.5,65.99,12,3,4,9,0,0,21,Free,6,1,5,4,0.05,65.86,556,Organic
137001,26,Other,India,Android,2,11,17.8,69.94,8,4,2,16,0,0,32,Free,9,3,4,4,0.92,63.16,451,Organic
137002,45,Male,Canada,iOS,1,7,6.71,34.04,12,3,4,5,0,1,41,Free,3,3,2,,0.55,67.92,994,Organic
137003,45,Female,Canada,Android,2,10,33.1,63.98,14,2,2,21,0,0,11,Basic,6,2,2,,0.53,62.03,816,Organic
137004,30,Female,India,Android,1.2,4,10.19,42.21,6,5,6,6,0,1,24,Basic,12,2,3,2,0.91,77,904,Organic
137005,35,Male,USA,iOS,1.1,11,6.82,42.66,10,5,3,3,0,0,22,Basic,1,1,3,2,0.3,65.91,174,Email Campaign
137006,29,Male,India,iOS,2.1,8,16.79,55.33,16,6,3,9,0,0,19,Free,3,1,2,2,0.89,77.54,1167,Email Campaign
137007,25,Female,India,Android,1,11,27.92,62.71,10,6,4,17,1,1,22,Basic,6,3,1,3,0.9,44.74,398,Google Ads
137008,40,Female,Germany,Android,1.1,3,7.66,32.41,10,0,6,18,0,1,11,Free,3,1,3,5,0.31,59.1,878,Organic
137009,22,Female,India,Android,1.2,4,18.44,49.24,15,3,3,11,0,2,31,Basic,5,4,3,4,0.73,79.28,365,Google Ads
137010,24,Male,USA,iOS,2.1,9,2.28,65.66,11,4,2,11,0,0,43,Basic,7,3,2,3,0.47,62.6,511,Referral
137011,32,Male,India,iOS,1.2,4,1.98,23.75,13,4,6,7,0,0,27,Basic,4,2,1,5,0.31,58.17,533,Google Ads
137012,20,Female,Canada,Web,1.2,14,23.47,28.84,13,2,3,9,0,0,36,Free,3,1,2,2,0.78,73.16,459,Organic
137013,35,Female,USA,iOS,1.1,10,22.03,71.4,13,1,3,9,0,0,43,Basic,6,6,2,4,0.45,49.98,1120,Facebook Ads
137014,55,Female,UK,iOS,1.2,7,3.49,39.74,13,3,5,17,0,1,13,Free,13,4,5,4,0.22,78.83,817,Referral
137015,43,Male,India,Android,1,6,13.29,5,13,8,3,10,0,0,29,Basic,3,2,0,4,0.87,42.45,676,Google Ads
137016,55,Female,Singapore,Android,2,6,11.85,51.51,19,7,3,15,0,0,2,Free,4,1,5,4,0.15,63.38,313,Organic
137017,50,Male,India,Android,1.2,8,32.15,28.83,14,4,4,17,0,0,2,Free,8,4,4,,0.3,73.63,895,Organic
137018,38,Male,India,iOS,2,13,21.76,83.03,11,2,4,19,0,0,35,Premium,4,2,4,4,0.83,65.82,1088,Facebook Ads
137019,34,Male,India,Android,1,8,28.1,83.48,11,3,3,22,1,0,18,Free,2,5,2,5,0.41,56.33,14,Google Ads
137020,19,Male,UK,iOS,1,7,9.13,47.9,19,4,4,17,0,0,44,Free,15,1,2,3,0.91,32.06,1126,Google Ads
137021,42,Male,Singapore,Android,1.2,12,2.88,78.23,19,6,2,8,0,1,17,Basic,6,4,3,5,0.07,69.49,1049,Referral
137022,58,Male,India,iOS,2,8,15.14,56.64,18,3,8,13,1,0,15,Free,10,1,2,3,0.6,71.4,179,Facebook Ads
137023,36,Female,India,Android,1.2,6,12.55,69.93,8,6,6,8,1,0,31,Basic,4,1,2,5,0.26,63.93,672,Organic
137024,55,Female,Germany,Android,1.2,9,2.78,38.32,7,3,5,5,1,0,43,Free,2,1,2,2,0.65,52.61,876,Google Ads
137025,42,Male,USA,iOS,1.1,8,35.16,40.03,5,2,2,12,0,0,30,Free,7,4,5,5,0.77,72.99,284,Referral
137026,56,Male,USA,Android,2.1,8,17.89,27.97,10,4,5,9,0,0,12,Free,12,4,4,4,0.77,63.34,1188,Referral
137027,21,Female,India,iOS,1.1,7,19.03,16.06,10,4,3,4,0,0,25,Basic,4,4,3,4,0.79,53.11,547,Email Campaign
137028,20,Male,USA,Android,1.2,8,22.69,47.72,16,5,2,10,1,0,8,Premium,7,5,2,3,0.54,53.91,187,Organic
137029,51,Female,India,Web,2,8,9.6,27.4,7,4,3,13,0,0,15,Free,8,3,1,4,0.63,49.38,773,Referral
137030,59,Other,USA,Android,1,10,12.07,33.98,11,2,4,23,0,0,42,Basic,6,4,1,4,0.98,82.36,258,Email Campaign
137031,27,Male,USA,Android,2.1,7,12.26,62.85,13,5,1,15,0,0,8,Free,7,4,1,4,0.81,65.14,799,Facebook Ads
137032,44,Female,USA,iOS,2.1,6,0.42,69.78,11,6,2,10,1,0,4,Free,6,3,2,3,0.16,47.24,424,Organic
137033,43,Male,Canada,Android,2.1,11,16.29,33.49,18,3,4,13,2,0,12,Free,4,3,1,3,0.06,51.72,141,Email Campaign
137034,44,Male,India,iOS,1.2,6,28.49,68.8,12,8,5,24,0,0,2,Free,7,5,4,4,0.63,77.24,1103,Facebook Ads
137035,18,Male,India,Android,1,13,5.32,50.49,10,12,5,18,0,1,29,Free,9,2,1,4,0.81,27.39,81,Organic
137036,37,Male,India,Android,1.2,6,6.01,66.46,12,5,2,7,0,0,2,Premium,6,2,3,4,0.01,40.66,516,Google Ads
137037,42,Male,Canada,iOS,2.1,9,5.22,11.62,18,5,2,19,0,0,18,Free,10,3,2,4,0.33,54.6,213,Google Ads
137038,27,Male,India,iOS,1,6,10.47,24.04,9,5,5,10,0,0,21,Free,6,3,5,,0.75,49.25,509,Organic
137039,18,Male,India,Android,1.2,9,19.01,53.1,11,2,4,17,1,1,18,Basic,6,4,1,2,0.3,60.75,959,Facebook Ads
137040,33,Female,USA,Android,1.1,8,35.96,28.85,14,3,4,10,0,0,36,Free,10,0,2,5,0.92,68.05,1141,Organic
137041,28,Other,USA,iOS,1.1,7,22.3,57.62,11,5,3,22,1,0,15,Free,7,2,1,,0.42,71.88,195,Google Ads
137042,21,Male,Australia,iOS,1.2,7,6.48,57.89,16,5,7,17,0,1,3,Free,8,2,1,3,0.28,73.04,836,Google Ads
137043,52,Female,India,iOS,2.1,6,24.67,54.94,6,6,5,5,1,2,44,Free,4,0,2,3,0.71,73.28,60,Organic
137044,30,Female,India,iOS,1,6,3.44,66.32,15,5,7,16,0,0,42,Free,6,2,1,3,0.67,23.34,91,Referral
137045,38,Male,India,iOS,2,7,14.21,57.75,9,8,5,17,1,0,11,Basic,9,3,5,4,0.81,68,938,Referral
137046,32,Female,Australia,iOS,1.2,9,13.85,65,14,4,6,19,0,1,17,Basic,8,2,1,4,0.29,55.69,11,Referral
137047,27,Female,USA,Android,2.1,8,24.51,45.52,15,3,2,14,0,0,10,Premium,7,2,1,,0.04,65.33,179,Google Ads
137048,55,Female,India,iOS,1.2,11,24.81,66.58,15,1,6,14,1,0,7,Free,3,1,2,4,0.39,78.55,244,Organic
137049,28,Female,UK,Android,2.1,8,13.07,51.63,14,4,4,17,1,0,33,Free,5,4,0,5,0.6,77.65,609,Google Ads
137050,49,Male,USA,Android,1.1,8,13.8,79.17,10,6,1,24,0,0,33,Premium,9,3,3,2,0.94,50.81,1068,Organic
137051,50,Female,Singapore,iOS,2.1,7,17.39,56.73,14,5,7,13,1,1,43,Free,8,4,0,2,0.05,75.42,293,Facebook Ads
137052,37,Other,India,Web,2.1,8,2.89,52.28,12,7,3,11,1,0,30,Free,9,2,0,,0.65,80.56,49,Google Ads
137053,53,Female,India,Android,1,2,19.28,84.83,9,1,4,4,0,1,39,Free,6,4,4,4,0.99,61.51,577,Google Ads
137054,47,Male,Germany,iOS,1.2,9,25.57,36.2,6,2,2,22,0,0,42,Free,6,3,2,4,0.63,56.18,693,Organic
137055,27,Female,India,Android,1.2,6,6.47,32.37,12,7,3,13,1,1,29,Free,9,3,1,5,0.03,60.36,173,Email Campaign
137056,32,Female,India,iOS,2.1,12,10.13,33.85,15,6,3,16,0,0,12,Free,3,6,3,1,0.52,58.3,1118,Facebook Ads
137057,46,Male,USA,Android,2.1,9,6.16,34.85,17,3,3,19,0,0,8,Free,7,5,2,5,0.39,69.76,109,Facebook Ads
137058,18,Other,Singapore,iOS,1.2,8,20.13,39.25,16,10,3,19,0,0,34,Free,4,3,3,,0.23,78.22,101,Organic
137059,38,Female,India,iOS,1,6,6.23,36.48,8,2,5,23,0,0,10,Free,6,6,4,4,0.51,84.71,170,Google Ads
137060,32,Male,UK,Android,2.1,4,6.59,68.94,7,3,5,17,0,1,41,Premium,4,6,2,4,0.53,56.34,1147,Organic
137061,20,Female,USA,Android,1.1,10,14.64,34.7,10,10,5,13,1,0,28,Free,6,4,2,5,0.23,57.95,150,Google Ads
137062,50,Female,UK,iOS,1.2,6,1.8,43.07,10,4,4,13,0,0,26,Free,3,5,1,3,0.84,61.71,905,Google Ads
137063,55,Male,India,iOS,1,9,4.51,87.99,12,6,1,17,0,0,31,Free,8,3,4,5,0.8,75.25,63,Email Campaign
137064,36,Female,Germany,iOS,1.1,7,18.74,38.92,11,3,4,6,1,0,41,Free,9,2,5,4,0.59,43.02,364,Organic
137065,21,Other,India,Web,1.2,14,10.23,38.48,11,4,1,12,1,0,21,Premium,7,2,4,5,0.48,37.23,547,Organic
137066,29,Male,Canada,iOS,1.1,5,10.47,20.94,8,3,4,13,1,0,19,Free,9,1,0,3,0.54,69.59,251,Referral
137067,42,Female,India,Android,2,9,11.07,79.39,3,2,5,12,0,0,35,Premium,3,4,1,4,0.04,55.27,451,Referral
137068,51,Male,Singapore,iOS,2.1,11,15.19,39.36,10,6,4,19,0,0,32,Free,9,6,1,4,0.28,64.53,93,Referral
137069,34,Male,India,Android,2,6,2.75,12.99,11,3,5,8,0,1,6,Premium,6,4,1,4,0.63,66.6,287,Organic
137070,23,Female,India,Android,1.1,4,5.52,47.3,11,7,6,17,0,0,29,Free,5,2,0,2,0.01,69.07,603,Organic
137071,29,Female,India,Android,1,6,7.19,56.74,8,4,3,7,2,0,24,Basic,6,2,2,3,0.53,50.58,683,Organic
137072,32,Male,Singapore,Android,1.2,10,10.26,65.54,9,4,6,4,0,0,10,Basic,10,3,2,4,0.82,58.49,612,Organic
137073,34,Male,India,iOS,2,14,6.11,40.33,11,5,4,15,0,0,18,Free,11,3,2,2,0.08,43.97,883,Google Ads
137074,18,Male,India,iOS,1.1,11,11.3,11.95,16,6,4,10,0,0,10,Free,5,4,1,4,0.13,54.22,187,Organic
137075,31,Male,USA,Android,1.2,8,22.44,13.47,14,5,2,17,0,0,28,Free,3,1,3,5,0.65,71.16,56,Organic
137076,19,Male,USA,Android,2,4,10.86,76,9,4,4,12,0,0,19,Free,6,3,1,5,0.26,49.36,193,Google Ads
137077,21,Female,India,Web,1,5,22.78,42.12,10,5,5,6,1,0,27,Free,4,2,2,,0.75,48.89,1006,Email Campaign
137078,19,Female,India,iOS,1.2,5,2.76,61.2,6,5,6,5,0,0,20,Free,7,7,0,4,0.01,87.56,764,Email Campaign
137079,43,Male,India,iOS,1,2,23.97,50.84,13,4,5,4,0,0,3,Basic,9,4,2,2,0.94,54.18,1187,Email Campaign
137080,57,Male,Canada,Android,1.1,8,6.6,66.62,13,2,5,20,0,1,25,Basic,3,4,2,3,0.23,69.04,279,Google Ads
137081,50,Female,India,Android,2,7,12.34,61.68,12,4,1,20,0,0,11,Free,7,5,1,,0.3,49.65,596,Organic
137082,56,Male,India,iOS,1,7,7.39,32.65,14,4,1,11,0,0,6,Free,5,3,2,5,0.82,60.4,246,Facebook Ads
137083,23,Male,India,iOS,2.1,9,8.73,38.83,13,7,2,14,0,0,7,Free,8,2,0,4,0.6,75.67,234,Google Ads
137084,47,Female,Australia,Android,1.1,6,8.07,48.71,9,6,6,20,1,0,29,Basic,9,3,2,4,0.87,60.11,1000,Organic
137085,39,Female,India,iOS,2,11,10.3,24.68,14,4,3,13,0,1,29,Basic,6,4,0,4,0.24,66,895,Organic
137086,44,Female,USA,Android,2,12,6.97,66.88,10,2,9,8,1,0,4,Free,4,3,1,4,0.8,59.18,552,Organic
137087,36,Other,India,Android,1.1,8,23.97,46.87,12,5,4,11,0,1,18,Free,7,6,1,5,0.06,57.96,213,Organic
137088,27,Female,India,iOS,1,11,14.41,62.13,10,4,4,16,0,1,29,Free,5,3,2,4,0.44,86.7,1048,Google Ads
137089,23,Other,Germany,Android,1,7,9.21,64.83,16,10,2,5,1,0,8,Basic,7,2,2,3,0.36,82.13,861,Organic
137090,43,Female,India,iOS,2,13,20.17,40.29,13,8,2,4,0,0,8,Free,8,1,2,4,0.23,72.22,968,Google Ads
137091,59,Male,India,Android,1.2,4,4.69,5,15,1,3,16,0,1,8,Basic,3,5,2,3,0.9,51.02,377,Organic
137092,20,Male,USA,iOS,2,6,12.27,28.87,12,7,5,5,1,0,29,Free,6,2,4,,0.7,59.22,232,Facebook Ads
137093,20,Female,Canada,iOS,2,6,1.67,24.59,15,6,5,5,0,0,21,Free,7,3,2,2,0.83,63.01,660,Google Ads
137094,23,Male,Australia,Android,1.2,6,24.57,34.75,11,9,4,4,0,0,28,Free,4,4,0,4,0.52,63.49,398,Google Ads
